id,value
ant,
ant.simonrodriguezi,
ant.ConsejeriaTIC.esferacolombia,766,449
ant.ConsejeriaTIC.SoyDianaLeon,1361,778
ant.ConsejeriaTIC.AngelECamacho,714,85
ant.ConsejeriaTIC.harold_lopez,196,525
ant.ConsejeriaTIC.ArqJuanManuel,1036,30639
ant.ConsejeriaTIC.cabmartha,513,8094
ant.ConsejeriaTIC.BogotaMania,14286,4739
ant.ConsejeriaTIC.MujeresBICI,7293,3772
ant.ConsejeriaTIC.gt_guerrero,349,415
ant.ConsejeriaTIC.bogota_social,7591,3559
ant.ConsejeriaTIC.jhendez,5237,6092
ant.ConsejeriaTIC.AndoenColombia,5605,173
ant.ConsejeriaTIC.NataliaAJ8,224,791
ant.ConsejeriaTIC.Impulso_Play,1200,366
ant.ConsejeriaTIC.TwtEvaluamos,286,2
ant.ConsejeriaTIC.InfoecologiaNew,3986,4139
ant.ConsejeriaTIC.UNColombia,48859,9438
ant.ConsejeriaTIC.yezidma,239,38
ant.ConsejeriaTIC.pulgasmil,13545,1108
ant.ConsejeriaTIC.esmanurozun,23,1
ant.ConsejeriaTIC.UNBBCom,5885,1241
ant.ConsejeriaTIC.IG_Colombia,250,2
ant.ConsejeriaTIC.andidelfuturo,9438,1035
ant.ConsejeriaTIC.TuiterosBogota,3480,386
ant.ConsejeriaTIC.Alfstuff,11640,915
ant.ConsejeriaTIC.IKUinnovation,733,2753
ant.ConsejeriaTIC.loli70,231,3521
ant.ConsejeriaTIC.CLAD_Org,10844,4760
ant.ConsejeriaTIC.SocialEnBogota,34451,5858
ant.ConsejeriaTIC.Homecenter_co,72584,5904
ant.ConsejeriaTIC.roboticaguimar,11980,15259
ant.ConsejeriaTIC.Metrovivienda1,3200,147
ant.ConsejeriaTIC.tuittermatic,33965,823
ant.ConsejeriaTIC.uokki_,2487,0
ant.ConsejeriaTIC.Registraduria,415825,1393
ant.ConsejeriaTIC.EconomiaComCo,8419,0
ant.ConsejeriaTIC.hernanorjuela,242400,3617
ant.ConsejeriaTIC.vibrabogota,85177,0
ant.ConsejeriaTIC.anateresabernal,8425,3891
ant.ConsejeriaTIC.eli_santi,2048,53254
ant.ConsejeriaTIC.bombaestereo,224538,4999
ant.ConsejeriaTIC.cecorrehumor,153008,141
ant.ConsejeriaTIC.radiosantafentc,17802,9
ant.ConsejeriaTIC.NellyCar,175,59
ant.ConsejeriaTIC.BogotaDigital,317,1
ant.ConsejeriaTIC.Josejairoospina,18,4
ant.ConsejeriaTIC.Jessie_Dlp,555666,954
ant.ConsejeriaTIC.lisaumet,29488,4927
ant.ConsejeriaTIC.mauro790514,186,560
ant.ConsejeriaTIC.aquitrinando,104,34
ant.ConsejeriaTIC.BogotaBasura0,9512,1131
ant.ConsejeriaTIC.gaviton,4421,268
ant.ConsejeriaTIC.rvargaspasaye,2688,114
ant.ConsejeriaTIC.LaudEstereo,23074,5175
ant.ConsejeriaTIC.UrbanoBOG,15,0
ant.ConsejeriaTIC.ElCafeDelMundo,23298,709
ant.ConsejeriaTIC.5Elfon,635,389
ant.ConsejeriaTIC.Bunkerglo,14172,5670
ant.ConsejeriaTIC.DiegoASantos,29771,2320
ant.ConsejeriaTIC.robertog2014,1674,2396
ant.ConsejeriaTIC.muyinteresante,8337100,3844
ant.ConsejeriaTIC.eisenprada,373,28
ant.ConsejeriaTIC.ALosAndesEnBici,2988,919
ant.ConsejeriaTIC.ElCiclopaseo,12949,5127
ant.ConsejeriaTIC.CConstitucional,334951,11
ant.ConsejeriaTIC.NTN24,3845102,103
ant.ConsejeriaTIC.solonan,1203,1489
ant.ConsejeriaTIC.vanguardiacom,271577,198
ant.ConsejeriaTIC.MujerForestal,12071,266
ant.ConsejeriaTIC.CRCCol,18458,1489
ant.ConsejeriaTIC.JoseCarlosTecno,221379,6427
ant.ConsejeriaTIC.javiersneider,6015,1935
ant.ConsejeriaTIC.OctavioRegalado,99139,8507
ant.ConsejeriaTIC.elcolombiano,1787477,32541
ant.ConsejeriaTIC.KbarandiK,2439,1633
ant.ConsejeriaTIC.johanapimiento,3799,492
ant.ConsejeriaTIC.GaboBenavidesB,6061,6652
ant.ConsejeriaTIC.BiciCarga,8292,965
ant.ConsejeriaTIC.RazonPublica,99760,1991
ant.ConsejeriaTIC.MathewEffect,2440,32
ant.ConsejeriaTIC.cyclechicbogota,6921,201
ant.ConsejeriaTIC.JoseManuelR,316113,6035
ant.ConsejeriaTIC.SSIGLAC,1523,2486
ant.ConsejeriaTIC.DigitalAndes,21717,2
ant.ConsejeriaTIC.Lardila83,18777,10536
ant.ConsejeriaTIC.adriancarballo,1522,1063
ant.ConsejeriaTIC.aparrag86,328,777
ant.ConsejeriaTIC.biketheway,10167,2774
ant.ConsejeriaTIC.bbcmundo,2809559,887
ant.ConsejeriaTIC.MaLuCaicedo,1492,3895
ant.ConsejeriaTIC.MeMameDeUribe,1418,1
ant.ConsejeriaTIC.Danielripe,4804,122
ant.ConsejeriaTIC.JonathanPineros,1583,26287
ant.ConsejeriaTIC.FabianCorredor,3275,711
ant.ConsejeriaTIC.galevy,4914,4717
ant.ConsejeriaTIC.CCPortoalegre,222,35
ant.ConsejeriaTIC.MincomercioCo,226078,2145
ant.ConsejeriaTIC.DalaiLama,18567067,0
ant.ConsejeriaTIC.carolinaguerram,693897,8329
ant.ConsejeriaTIC.Grupo_Exito,57947,8569
ant.ConsejeriaTIC.YouTube,70433430,2253
ant.ConsejeriaTIC.ECOPETROL_SA,212491,1466
ant.ConsejeriaTIC.CLAUDIABAHAMON,1477712,9289
ant.ConsejeriaTIC.rest_bogota,47965,2
ant.ConsejeriaTIC.AdrianaVargasNY,84404,16446
ant.ConsejeriaTIC.jamesdrodriguez,17383716,125
ant.ConsejeriaTIC.RSilvaRomero,105465,41376
ant.ConsejeriaTIC.AndreaGuerreroQ,1109035,627
ant.ConsejeriaTIC.confidencialcol,74449,2198
ant.ConsejeriaTIC.Alpina,41881,3815
ant.ConsejeriaTIC.Gef_France,23364,1286
ant.ConsejeriaTIC.montanertwiter,8906099,1359
ant.ConsejeriaTIC.TheEconomist,23245147,306
ant.ConsejeriaTIC.Superlitio,128945,5496
ant.ConsejeriaTIC.Sandwich_qbano,27064,3682
ant.ConsejeriaTIC.yamidamats,71218,108
ant.ConsejeriaTIC.nytimes,41641394,17150
ant.ConsejeriaTIC.Angelino_Garzon,211554,816
ant.ConsejeriaTIC.NachoGomex,66725,97
ant.ConsejeriaTIC.TIME,15300840,567
ant.ConsejeriaTIC.ClaMoralesM,355882,15203
ant.ConsejeriaTIC.carlitosvargasm,810876,3080
ant.ConsejeriaTIC.amoralesan,129638,19805
ant.ConsejeriaTIC.majomartinezt,238495,12238
ant.ConsejeriaTIC.ElNuevoSiglo,128220,154
ant.ConsejeriaTIC.jessicacediel,4750876,1800
ant.ConsejeriaTIC.vanedelatorre,282038,12228
ant.ConsejeriaTIC.SoyAndresParra,690557,5851
ant.ConsejeriaTIC.UniNoticias,1738318,5335
ant.ConsejeriaTIC.mktfan,157653,106
ant.ConsejeriaTIC.PLinero,2884418,7821
ant.ConsejeriaTIC.TipsParaAhorrar,28761,445
ant.ConsejeriaTIC.revistafucsia,960770,573
ant.ConsejeriaTIC.andrewholes,57004,1412
ant.ConsejeriaTIC.cnnbrk,53983986,19
ant.ConsejeriaTIC.elpaiscali,622882,11342
ant.ConsejeriaTIC.RevistaArcadia,123049,1291
ant.ConsejeriaTIC.lopezandres,3506192,59565
ant.ConsejeriaTIC.Lauraggils,66759,936
ant.ConsejeriaTIC.SenadoGovCo,304886,1020
ant.ConsejeriaTIC.adrigonzapa,938,7082
ant.ConsejeriaTIC.GerardoReyesC,31941,49
ant.ConsejeriaTIC.Unicentro_Pei,1533,595
ant.ConsejeriaTIC.CrissHurtado,1878569,12727
ant.ConsejeriaTIC.PanamericanaLib,30933,4185
ant.ConsejeriaTIC.HELIODOPTERO,97243,128
ant.ConsejeriaTIC.dracorosa,481054,971
ant.ConsejeriaTIC.paulocoelho,15313535,33277
ant.ConsejeriaTIC.revistaplanb,54279,112
ant.ConsejeriaTIC.FuerzaAereaCol,221536,17343
ant.ConsejeriaTIC.EFEnoticias,1389428,30
ant.ConsejeriaTIC.UnicentrodeArm,4193,2020
ant.ConsejeriaTIC.espinosajuanpa,524912,355
ant.ConsejeriaTIC.yoanisanchez,758980,715
ant.ConsejeriaTIC.CadavidDiego,734576,777
ant.ConsejeriaTIC.Andres_Nieto,51670,1427
ant.ConsejeriaTIC.LAMUELAGONZALEZ,669326,4637
ant.ConsejeriaTIC.JulianRoman,1016125,69232
ant.ConsejeriaTIC.CGR_Colombia,192401,1094
ant.ConsejeriaTIC.Chevignon_Ch,14954,615
ant.ConsejeriaTIC.ManoloCardona,1184498,3852
ant.ConsejeriaTIC.mipapajohns,26740,2686
ant.ConsejeriaTIC.Kokoriko_Col,18415,1155
ant.ConsejeriaTIC.ParqueArauco,68366,2709
ant.ConsejeriaTIC.ajacartagena1,547,432
ant.ConsejeriaTIC.MinSaludCol,580772,1200
ant.ConsejeriaTIC.AlvaroGarciaJ,34854,1526
ant.ConsejeriaTIC.MaraquitaRoja,16876,283
ant.ConsejeriaTIC.MaluPeriodista,222109,50
ant.ConsejeriaTIC.LuciaEBaena,16734,12680
ant.ConsejeriaTIC.ErikaFontalvo,157121,4866
ant.ConsejeriaTIC.pablo_sanchez_k,3082,712
ant.ConsejeriaTIC.InnovoPlazaCC,495,17
ant.ConsejeriaTIC.diazsalamanca,368670,11
ant.ConsejeriaTIC.Cataescobarr,40427,339
ant.ConsejeriaTIC.roiiglesias,2502,761
ant.ConsejeriaTIC.fpiesdescalzos,153600,817
ant.ConsejeriaTIC.Andres_C_de_Res,42916,30605
ant.ConsejeriaTIC.colombiaccesibl,4296,1856
ant.ConsejeriaTIC.MdeFrancisco12,1340579,554
ant.ConsejeriaTIC.antoniosanint,128605,1830
ant.ConsejeriaTIC.Cartagena_CVB,4488,707
ant.ConsejeriaTIC.chbetanco11,15,15
ant.ConsejeriaTIC.CCPremiumPlaza,3689,1972
ant.ConsejeriaTIC.EsquinaUniplex,222,0
ant.ConsejeriaTIC.cable_plaza,900,1417
ant.ConsejeriaTIC.juanpapuchis,78935,781
ant.ConsejeriaTIC.AventuraPlaza,170,3
ant.ConsejeriaTIC.Multiparque,1836,370
ant.ConsejeriaTIC.unioccidente,976,157
ant.ConsejeriaTIC.CiudadTunal,1974,2684
ant.ConsejeriaTIC.CentroAltaTech,3502,926
ant.ConsejeriaTIC.MetropolisCC,2163,23
ant.ConsejeriaTIC.yccpedro,29703,12284
ant.ConsejeriaTIC.TadeoHenao,297,38
ant.ConsejeriaTIC.Alediaganet,2522,5277
ant.ConsejeriaTIC.elvira_bonilla,27000,151
ant.ConsejeriaTIC.HaroldAbueta,12363,26
ant.ConsejeriaTIC.luisedopena,2439,4773
ant.ConsejeriaTIC.maluzamora60,3318,829
ant.ConsejeriaTIC.TLtrabajoDC,443,20
ant.ConsejeriaTIC.AcecolombiaCC,1402,628
ant.ConsejeriaTIC.JotaTIC,11693,1583
ant.ConsejeriaTIC.PoliciaBogota,56919,13120
ant.ConsejeriaTIC.BrandalAire,1587,1158
ant.ConsejeriaTIC.DeibyOd,475,692
ant.ConsejeriaTIC.Akizuki230,191,38
ant.ConsejeriaTIC.hencogo,795,65
ant.ConsejeriaTIC.brainswitchco,334,16
ant.ConsejeriaTIC.EnbusquedaBog,212,101
ant.ConsejeriaTIC.camcoelectronic,8344,3925
ant.ConsejeriaTIC.ClaudiaLopez,1152395,18505
ant.ConsejeriaTIC.SenalColombia,658361,30485
ant.ConsejeriaTIC.CathyJuvinao,16186,37924
ant.ConsejeriaTIC.Wilsofo,1169,3052
ant.ConsejeriaTIC.SullivanMelo,249,112
ant.ConsejeriaTIC.Santillana_Col,5415,2164
ant.ConsejeriaTIC.HugoASaenz,1107,346
ant.ConsejeriaTIC.pmicolombia,4114,700
ant.ConsejeriaTIC.Combo2600,6798,754
ant.ConsejeriaTIC.SecEducaCundi,2749,2302
ant.ConsejeriaTIC.RionegroBogota,125,274
ant.ConsejeriaTIC.vbayuelo2603,901,791
ant.ConsejeriaTIC.magencialat,1524,94
ant.ConsejeriaTIC.citadel_eu,857,62
ant.ConsejeriaTIC.periodispublico,6164,4119
ant.ConsejeriaTIC.pedrovisualeo,1278,355
ant.ConsejeriaTIC.editorialUN,8173,5014
ant.ConsejeriaTIC.gloriavnava,162,1101
ant.ConsejeriaTIC.EsriCol,15495,8545
ant.ConsejeriaTIC.adrysilvav,469,1225
ant.ConsejeriaTIC.Co_Bizarro,767,1675
ant.ConsejeriaTIC.dulfrey,33,11
ant.ConsejeriaTIC.lorosoria,1887,13013
ant.ConsejeriaTIC.SebastianRubio,1103,5376
ant.ConsejeriaTIC.julichacon82,518,29957
ant.ConsejeriaTIC.IndraCompany,26975,1523
ant.ConsejeriaTIC.HackathonWatch,11672,120442
ant.ConsejeriaTIC.Fontibon_Bogota,12820,2481
ant.ConsejeriaTIC.NCWIT,28615,3273
ant.ConsejeriaTIC.redritaud,354,205
ant.ConsejeriaTIC.COLPENSIONES_,1982,4
ant.ConsejeriaTIC.eoi,38949,19230
ant.ConsejeriaTIC.stefanoepifani,37411,21515
ant.ConsejeriaTIC.InnovaAmerica,2787,637
ant.ConsejeriaTIC.Acopi_Valle,1126,176
ant.ConsejeriaTIC.villadeleyva,4582,1532
ant.ConsejeriaTIC.aleshammah,296043,2593
ant.ConsejeriaTIC.pablobello,19896,18264
ant.ConsejeriaTIC.ricardocipago,4268,180720
ant.ConsejeriaTIC.mvargasgarro,1248,35120
ant.ConsejeriaTIC.RedProgramacion,1457,2818
ant.ConsejeriaTIC.ITU,65892,20472
ant.ConsejeriaTIC.IFT_MX,47393,1644
ant.ConsejeriaTIC.legistelecom,150,0
ant.ConsejeriaTIC.mediatelecom,12229,427
ant.ConsejeriaTIC.MedicoFernandez,5979,11134
ant.ConsejeriaTIC.ASCUN1,18718,1958
ant.ConsejeriaTIC.alcaldiausaquen,10517,85
ant.ConsejeriaTIC.Alcaldiakennedy,13273,6945
ant.ConsejeriaTIC.CicloviaBogota,18179,2504
ant.ConsejeriaTIC.eliosorio24,414,333
ant.ConsejeriaTIC.teusaquillo13,9072,835
ant.ConsejeriaTIC.TransparenteGob,9929,1729
ant.ConsejeriaTIC.Hinode_Co,1990,3578
ant.ConsejeriaTIC.ghincapi,73,8
ant.ConsejeriaTIC.nenarrazola,21156,49
ant.ConsejeriaTIC.WilliamDelgadoG,16014,926
ant.ConsejeriaTIC.josejavierperez,3940,62
ant.ConsejeriaTIC.Findeter,33429,2739
ant.ConsejeriaTIC.webcongress,6466,3075
ant.ConsejeriaTIC.MarioCastano,286,1212
ant.ConsejeriaTIC.playbogota,32498,1658
ant.ConsejeriaTIC.luisbunuelocine,21,0
ant.ConsejeriaTIC.galaxysentinels,608,70
ant.ConsejeriaTIC.ColombiaAprende,209796,1256
ant.ConsejeriaTIC.Avecesummer,376,543
ant.ConsejeriaTIC.delmCO,157,24
ant.ConsejeriaTIC.raul_velasquez,1519,4735
ant.ConsejeriaTIC.perutechmeetup,3400,2883
ant.ConsejeriaTIC.CATALINAVELASCO,10455,228
ant.ConsejeriaTIC.jennroig,387,873
ant.ConsejeriaTIC.danielarang0,29227,6152
ant.ConsejeriaTIC.Rojasarroyo,10258,405
ant.ConsejeriaTIC.alvaroargote,5496,66
ant.ConsejeriaTIC.BID_Idear,98856,5077
ant.ConsejeriaTIC.fmorcillo,3386,4694
ant.ConsejeriaTIC.ayserrano,1577,1609
ant.ConsejeriaTIC.vegatrack,682,3
ant.ConsejeriaTIC.TICSEDBOYACA,1936,312
ant.ConsejeriaTIC.MAGNOGREMIOCTA,840,12745
ant.ConsejeriaTIC.linaporras,1028,3920
ant.ConsejeriaTIC.AbiertoGob,2114,2985
ant.ConsejeriaTIC.CommunityBogota,4588,6600
ant.ConsejeriaTIC.Juana_Dulce,3411,24995
ant.ConsejeriaTIC.javicastrorueda,529,457
ant.ConsejeriaTIC.VengaLeDoy,1591,666
ant.ConsejeriaTIC.LocSanCristobal,8336,2267
ant.ConsejeriaTIC.UICN_SUR,4997,3785
ant.ConsejeriaTIC.piapaulette,3439,63574
ant.ConsejeriaTIC.gonzaloLadoA,1460,219
ant.ConsejeriaTIC.FerneyPaltaVela,1920,9969
ant.ConsejeriaTIC.fundcorona,8858,1512
ant.ConsejeriaTIC.UdeCatalunya,2119,631
ant.ConsejeriaTIC.centroatico,4651,664
ant.ConsejeriaTIC.jhonjairosanta,1567,3566
ant.ConsejeriaTIC.FernandoR0jas,1222,796
ant.ConsejeriaTIC.ecoturismoputum,5095,2668
ant.ConsejeriaTIC.BogotaSubapp,353,13
ant.ConsejeriaTIC.pregonerodefon,52,0
ant.ConsejeriaTIC.Juuntosorg,366,9
ant.ConsejeriaTIC.Hugo_Sin_Triana,750,71
ant.ConsejeriaTIC.TECH_cetera,14663,2131
ant.ConsejeriaTIC.reportedigital,11687,733
ant.ConsejeriaTIC.asumapaz,1446,866
ant.ConsejeriaTIC.RDCIDADES_INOVA,1154,15668
ant.ConsejeriaTIC.pechybrito,437,188
ant.ConsejeriaTIC.MediumHispano,2046,946
ant.ConsejeriaTIC.CeditUfpso,125,7
ant.ConsejeriaTIC.young_marketing,8075,8997
ant.ConsejeriaTIC.marionel,4035,3732
ant.ConsejeriaTIC.Oitbogota,1067,353
ant.ConsejeriaTIC.PaolAceroP,286,698
ant.ConsejeriaTIC.jlori,153069,23400
ant.ConsejeriaTIC.TeatroVMayor,3830,782
ant.ConsejeriaTIC.MJBerrio,4729,601
ant.ConsejeriaTIC.linuxencolombia,243,0
ant.ConsejeriaTIC.narrarelfuturo,2954,1112
ant.ConsejeriaTIC.MicroFutbolCol,15248,154
ant.ConsejeriaTIC.reddeinnovacion,1681,58
ant.ConsejeriaTIC.Raspetin,17976,17
ant.ConsejeriaTIC.AreadeVentas,65161,42
ant.ConsejeriaTIC.ALCtunjuelito,7941,1840
ant.ConsejeriaTIC.Olgappaz,494,29
ant.ConsejeriaTIC.LaFabricawebCo,7584,575
ant.ConsejeriaTIC.carlosfonzeca,7244,28802
ant.ConsejeriaTIC.AdriBarraganlo,1844,1315
ant.ConsejeriaTIC.UsmeAlcaldia,9526,637
ant.ConsejeriaTIC.Ruta_N,58868,14091
ant.ConsejeriaTIC.WorldUrbanForum,10282,1945
ant.ConsejeriaTIC.JuanSandino,1065,1629
ant.ConsejeriaTIC.RedAcademica,3143,12004
ant.ConsejeriaTIC.diancelm,3207,19568
ant.ConsejeriaTIC.ceobando,4720,1395
ant.ConsejeriaTIC.jg21,4337,1025
ant.ConsejeriaTIC.conquitouio,14805,3725
ant.ConsejeriaTIC.DigitalQuito,3676,1640
ant.ConsejeriaTIC.BtaQuerida,9825,1776
ant.ConsejeriaTIC.Localidad16,10742,655
ant.ConsejeriaTIC.yezidgarciaa,10434,5997
ant.ConsejeriaTIC.juanpaespi,4635,3908
ant.ConsejeriaTIC.mavirojo,2736,1813
ant.ConsejeriaTIC.LaVozDelDerecho,8365,522
ant.ConsejeriaTIC.alejandroangel,5671,4680
ant.ConsejeriaTIC.PILaEstancia,7,0
ant.ConsejeriaTIC.TicJbosco,12,0
ant.ConsejeriaTIC.ASOINCO1,503,0
ant.ConsejeriaTIC.Staphylu,458,29708
ant.ConsejeriaTIC.mrxam,867,5294
ant.ConsejeriaTIC.ViveLabSucre,508,3560
ant.ConsejeriaTIC.ParqueSoftSucre,1973,4984
ant.ConsejeriaTIC.FERNEYMGT,1034,53
ant.ConsejeriaTIC.allpeim,468257,0
ant.ConsejeriaTIC.RafaelPardo,293221,5609
ant.ConsejeriaTIC.somosmas,5444,1324
ant.ConsejeriaTIC.LasClaves,2952,1255
ant.ConsejeriaTIC.tatianapinerosl,3569,2142
ant.ConsejeriaTIC.HashtagIntl,3591,516
ant.ConsejeriaTIC.CalimaBogotaCC,10442,1364
ant.ConsejeriaTIC.educaINTEF,169834,1028
ant.ConsejeriaTIC.Laurabeta,1192,724
ant.ConsejeriaTIC.egomezislas,502942,141041
ant.ConsejeriaTIC.dirakx,426,7
ant.ConsejeriaTIC.FLIP_org,53067,1454
ant.ConsejeriaTIC.iberciencia,7998,2791
ant.ConsejeriaTIC.formacionIB,8024,9185
ant.ConsejeriaTIC.CooperacionIB,19364,17840
ant.ConsejeriaTIC.EspacioOEI,60286,16974
ant.ConsejeriaTIC.JBotanicoBogota,36092,8417
ant.ConsejeriaTIC.AlcaldiaBunidos,7748,802
ant.ConsejeriaTIC.AlcaldiadeBosa,15518,2664
ant.ConsejeriaTIC.sandrabarragan,504,151
ant.ConsejeriaTIC.JulianitaQueTal,1091,1967
ant.ConsejeriaTIC.DANE_Colombia,182748,854
ant.ConsejeriaTIC.Bogota__DC,331881,764
ant.ConsejeriaTIC.cienciadelaoei,83990,7278
ant.ConsejeriaTIC.TuFraseDisney,190846,0
ant.ConsejeriaTIC.palabreriaorg,263,6600
ant.ConsejeriaTIC.RadioPachone,2659,346
ant.ConsejeriaTIC.CinematecaBta,30781,3527
ant.ConsejeriaTIC.tatianaleon29,258,171
ant.ConsejeriaTIC.OndaMujer,4896,1764
ant.ConsejeriaTIC.InnpulsaCol,75830,9588
ant.ConsejeriaTIC.diegoapenuela,1040,136
ant.ConsejeriaTIC.Escuelaing,9300,5766
ant.ConsejeriaTIC.REDBavaria,56061,1447
ant.ConsejeriaTIC.ConnectBogota,11664,1630
ant.ConsejeriaTIC.marfajardot,626,15
ant.ConsejeriaTIC.MarcosPolanco,2272,6583
ant.ConsejeriaTIC.alejoherrer,729,1631
ant.ConsejeriaTIC.tavioto,588,998
ant.ConsejeriaTIC.clau_jimenezh,825,2675
ant.ConsejeriaTIC.tropicalgringo,7602,2370
ant.ConsejeriaTIC.dianamotavo,41149,5383
ant.ConsejeriaTIC.revistamprende,22265,5578
ant.ConsejeriaTIC.ChinaLoLa,1749,20381
ant.ConsejeriaTIC.Indivisibles1,1715,150
ant.ConsejeriaTIC.FutureGovMag,1528,62
ant.ConsejeriaTIC.guidomazzanti,456,88
ant.ConsejeriaTIC.P_CarlosJimenez,1922,83
ant.ConsejeriaTIC.FECOLPER,4388,1596
ant.ConsejeriaTIC.fablp76,3894,18594
ant.ConsejeriaTIC.c_hndez,301,19
ant.ConsejeriaTIC.Javeriana919fm,18285,5516
ant.ConsejeriaTIC.FVSDistrito,2812,473
ant.ConsejeriaTIC.bogotabureau,4501,2557
ant.ConsejeriaTIC.BogotaFuturo,2229,548
ant.ConsejeriaTIC.progresistascol,34619,2683
ant.ConsejeriaTIC.FuerzaTIC,1199,183
ant.ConsejeriaTIC.MaPaulaFonseca,683,676
ant.ConsejeriaTIC.FelipeMejiaMV,1430,813
ant.ConsejeriaTIC.rafaeluribeu,7985,3069
ant.ConsejeriaTIC.CaigaEnLaRed,146,0
ant.ConsejeriaTIC.UInvestigaFTUD,98,4
ant.ConsejeriaTIC.JhMarcos,1351,4061
ant.ConsejeriaTIC.TG_Leo,1149,4031
ant.ConsejeriaTIC.rafhax,391,19
ant.ConsejeriaTIC.RUNIBOT,36,0
ant.ConsejeriaTIC.unisabana,51968,333
ant.ConsejeriaTIC.Andres_Parra01,29,54
ant.ConsejeriaTIC.Jvivitarazona,1727,3750
ant.ConsejeriaTIC._MauroMarinR,409,69
ant.ConsejeriaTIC.DiegoGarciaBe,7796,2836
ant.ConsejeriaTIC.CVderoux,117636,5386
ant.ConsejeriaTIC.ESAPOficial,14272,653
ant.ConsejeriaTIC.germancabuya,59,17
ant.ConsejeriaTIC.cami_lo_co,118,1073
ant.ConsejeriaTIC.daniquin1,161,136
ant.ConsejeriaTIC.PrensaRural,45293,20853
ant.ConsejeriaTIC.sebasmolin_,919,863
ant.ConsejeriaTIC.Kamilo_a,2356,5551
ant.ConsejeriaTIC.contre_antonio,128,2484
ant.ConsejeriaTIC.torrenegra,27187,3693
ant.ConsejeriaTIC.albeirocuesta,4331,1402
ant.ConsejeriaTIC.marisabelmejia,11631,2501
ant.ConsejeriaTIC.homo_urbana,942,774
ant.ConsejeriaTIC.NattiRueda,9739,2570
ant.ConsejeriaTIC.PaisajeGeo,261373,0
ant.ConsejeriaTIC.UEenColombia,18492,4429
ant.ConsejeriaTIC.PerezJaramilloA,4287,7151
ant.ConsejeriaTIC.pochito427,371,744
ant.ConsejeriaTIC.ComisionPrimera,2651,111
ant.ConsejeriaTIC.Nuevoarc,32147,1135
ant.ConsejeriaTIC.INCI_colombia,4455,3657
ant.ConsejeriaTIC.cbarraganf,2556,2364
ant.ConsejeriaTIC.Contaduria_CGN,16892,51
ant.ConsejeriaTIC.jcVelezVillegas,1142,240
ant.ConsejeriaTIC.juancarlos2011,1509,1181
ant.ConsejeriaTIC.ColmundoRadio,21654,4958
ant.ConsejeriaTIC.DiegoNarvazCepe,9269,34435
ant.ConsejeriaTIC.LaSalleBCN,18520,2409
ant.ConsejeriaTIC.ALantonionarino,7132,1973
ant.ConsejeriaTIC.odpenan,764,10526
ant.ConsejeriaTIC.apradoc,1263,5432
ant.ConsejeriaTIC.ZONA57,7411,1714
ant.ConsejeriaTIC.NDanielGarciaCo,21458,9983
ant.ConsejeriaTIC.CIDEU,4650,410
ant.ConsejeriaTIC.FabrikCiudadana,2289,134
ant.ConsejeriaTIC.dilialucia,1280,24347
ant.ConsejeriaTIC._rojascarolina,69,4
ant.ConsejeriaTIC.larepublica_co,341595,127
ant.ConsejeriaTIC.negusada6,92,16988
ant.ConsejeriaTIC.henryrage,6040,22210
ant.ConsejeriaTIC.sgeneralbogota,8717,4045
ant.ConsejeriaTIC.boydcohen,5899,2256
ant.ConsejeriaTIC.MariaIsabelMC,4154,10367
ant.ConsejeriaTIC.BomberosBogota,81521,5946
ant.ConsejeriaTIC.AguasDeBogota,10983,4086
ant.ConsejeriaTIC.ZuluagaCamila,1185565,456
ant.ConsejeriaTIC.Asocapitales,2653,2020
ant.ConsejeriaTIC.ojrojasp,1060,1777
ant.ConsejeriaTIC.HuaweiMobileCo,115231,6204
ant.ConsejeriaTIC.oskrj,360,509
ant.ConsejeriaTIC.Subalternativa,1954,704
ant.ConsejeriaTIC.C3TIC,128,177
ant.ConsejeriaTIC.RedvolucionCo,11937,5617
ant.ConsejeriaTIC.nmolano,4006,2632
ant.ConsejeriaTIC.ViveLabs,11382,3588
ant.ConsejeriaTIC.ViveLabBogota,6264,1317
ant.ConsejeriaTIC.AppsCoMedellin,2529,954
ant.ConsejeriaTIC.CamiloRomero,56979,9406
ant.ConsejeriaTIC.Cev1953,7,0
ant.ConsejeriaTIC.opalaciosierra,73,5
ant.ConsejeriaTIC.laninadtusojoss,200,459
ant.ConsejeriaTIC.snaphuman,656,2597
ant.ConsejeriaTIC.RedPaTo2,3640,152
ant.ConsejeriaTIC.hubBOG,19460,566
ant.ConsejeriaTIC.Fundacion_ONCE,51684,28284
ant.ConsejeriaTIC.IgnacioVelo,675,1360
ant.ConsejeriaTIC.SebastianMorxx,2385,76
ant.ConsejeriaTIC.TrendsBogota,19291,1
ant.ConsejeriaTIC.DoctorSolucion,510,19
ant.ConsejeriaTIC.MyBoxColombia,131,25
ant.ConsejeriaTIC.mariohumbertoca,31,0
ant.ConsejeriaTIC.ObservaticsUEX,2015,792
ant.ConsejeriaTIC.Paudob19,60,485
ant.ConsejeriaTIC.Jokte,272,19
ant.ConsejeriaTIC.amolanor,1175,2467
ant.ConsejeriaTIC.coljfkennedyied,63,2
ant.ConsejeriaTIC.Hombre_Lunarejo,388,2873
ant.ConsejeriaTIC.DisenoUniandes,2731,1108
ant.ConsejeriaTIC.centromemoria,22071,4686
ant.ConsejeriaTIC.digitalanthropo,3374,575
ant.ConsejeriaTIC.angelamrobledo,204765,3273
